[2016-01-06 11:56:19,293] Autoscaler health stat event receiver thread started
[2016-01-06 12:06:43,808] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Obsolete member count: 0
[2016-01-06 12:06:43,808] [scaling] [cluster] rubis-phponly.php.php3.domain LA predicted value: 42.753865133970976
[2016-01-06 12:06:43,809] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-06 12:06:43,809] [scaling] [cluster] rubis-phponly.php.php3.domain LA threshold: 80.0
[2016-01-06 12:06:43,809] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Pending termination member count: 0
[2016-01-06 12:06:43,809] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-up action: false
[2016-01-06 12:06:43,809] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-down action: true
[2016-01-06 12:06:43,810] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domainee152074-cfb9-4865-b8f5-8025d6d355b5 1452081463839 43.25 -0.51055515 0.028840803 27.4 0.37957823 0.0
[2016-01-06 12:06:43,810] [scaling] Number of required instances based on stats: 1 [active instances count] 1 [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-06 12:06:43,810] [scale-down] Min is reached, hence not scaling down [cluster] rubis-phponly.php.php3.domain [instance id]rubis-phponly-2
[2016-01-06 12:06:56,422] A cluster monitor is not found in autoscaler context [cluster] rubis.mysql.mysql.domain
[2016-01-06 12:06:56,468] A cluster monitor is not found in autoscaler context [cluster] rubis.mysql.mysql.domain
[2016-01-06 12:06:56,484] A cluster monitor is not found in autoscaler context [cluster] rubis.mysql.mysql.domain
[2016-01-06 12:07:01,705] A cluster monitor is not found in autoscaler context [cluster] rubis.php.php.domain
[2016-01-06 12:07:02,010] A cluster monitor is not found in autoscaler context [cluster] rubis.php.php.domain
[2016-01-06 12:07:02,063] A cluster monitor is not found in autoscaler context [cluster] rubis.php.php.domain
[2016-01-06 12:07:56,422] A cluster monitor is not found in autoscaler context [cluster] rubis.mysql.mysql.domain
[2016-01-06 12:07:56,469] A cluster monitor is not found in autoscaler context [cluster] rubis.mysql.mysql.domain
[2016-01-06 12:07:56,484] A cluster monitor is not found in autoscaler context [cluster] rubis.mysql.mysql.domain
[2016-01-06 12:08:01,706] A cluster monitor is not found in autoscaler context [cluster] rubis.php.php.domain
[2016-01-06 12:08:02,014] A cluster monitor is not found in autoscaler context [cluster] rubis.php.php.domain
[2016-01-06 12:08:02,063] A cluster monitor is not found in autoscaler context [cluster] rubis.php.php.domain
[2016-01-06 12:08:13,803] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-2
[2016-01-06 12:08:13,804] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-06 12:08:13,804] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain Non terminated member count: 1
[2016-01-06 12:08:13,805] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Obsolete member count: 0
[2016-01-06 12:08:13,805] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain Minimum member count: 1
[2016-01-06 12:08:13,805] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-2
[2016-01-06 12:08:13,805] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-06 12:08:13,805] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain [partition] rubis-partition Activated member count: 1 Max member count 10
[2016-01-06 12:08:13,806] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Pending termination member count: 0
[2016-01-06 12:08:13,806] Running scale up rule: [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-06 12:08:13,807] [scaling] [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain Algorithm name: one-after-another
[2016-01-06 12:08:13,807] HealthStatProc la rubis-phponly.php.php3.domain rubis-phponly-2 19.0 0.06657494 -0.02216087 19.055493662133813
[2016-01-06 12:08:13,808] HealthStatProc mc rubis-phponly.php.php3.domain rubis-phponly-2 34.75 0.0022191647 0.0 34.752220153808594
[2016-01-06 12:08:13,808] HealthStatProc rif rubis-phponly.php.php3.domain rubis-phponly-2 0.0 0.0 0.0 0.0
[2016-01-06 12:08:13,808] HealthStatProc count rubis-phponly.php.php3.domain rubis-phponly-2 1
[2016-01-06 12:08:13,808] [scaling] [cluster] rubis-phponly.php.php3.domain RIF Resetted?: true
[2016-01-06 12:08:13,809] [scaling] [cluster] rubis-phponly.php.php3.domain RIF predicted value: 0.0
[2016-01-06 12:08:13,809] [scaling] [cluster] rubis-phponly.php.php3.domain RIF threshold: 100.0
[2016-01-06 12:08:13,809] [scaling] [cluster] rubis-phponly.php.php3.domain MC predicted value: 34.752220153808594
[2016-01-06 12:08:13,809] [scaling] [cluster] rubis-phponly.php.php3.domain MC threshold: 80.0
[2016-01-06 12:08:13,809] [scaling] [cluster] rubis-phponly.php.php3.domain LA predicted value: 19.055493662133813
[2016-01-06 12:08:13,809] [scaling] [cluster] rubis-phponly.php.php3.domain LA threshold: 80.0
[2016-01-06 12:08:13,810] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-up action: false
[2016-01-06 12:08:13,810] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-down action: true
[2016-01-06 12:08:13,810] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domainee152074-cfb9-4865-b8f5-8025d6d355b5 1452081463839 19.0 0.06657494 -0.02216087 34.75 0.0022191647 0.0
[2016-01-06 12:08:13,810] [scaling] Number of required instances based on stats: 1 [active instances count] 1 [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-06 12:08:13,811] [scale-down] Min is reached, hence not scaling down [cluster] rubis-phponly.php.php3.domain [instance id]rubis-phponly-2
[2016-01-06 12:08:56,422] A cluster monitor is not found in autoscaler context [cluster] rubis.mysql.mysql.domain
[2016-01-06 12:08:56,468] A cluster monitor is not found in autoscaler context [cluster] rubis.mysql.mysql.domain
[2016-01-06 12:08:56,484] A cluster monitor is not found in autoscaler context [cluster] rubis.mysql.mysql.domain
[2016-01-06 12:09:01,709] A cluster monitor is not found in autoscaler context [cluster] rubis.php.php.domain
[2016-01-06 12:09:02,009] A cluster monitor is not found in autoscaler context [cluster] rubis.php.php.domain
[2016-01-06 12:09:02,068] A cluster monitor is not found in autoscaler context [cluster] rubis.php.php.domain
[2016-01-06 12:09:43,804] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-06 12:09:43,805] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-2
[2016-01-06 12:09:43,809] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain Non terminated member count: 1
[2016-01-06 12:09:43,809] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain Minimum member count: 1
[2016-01-06 12:09:43,809] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-2
[2016-01-06 12:09:43,809] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain [partition] rubis-partition Activated member count: 1 Max member count 10
[2016-01-06 12:09:43,810] Running scale up rule: [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-06 12:09:43,810] [scaling] [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain Algorithm name: one-after-another
[2016-01-06 12:09:43,811] HealthStatProc la rubis-phponly.php.php3.domain rubis-phponly-2 23.75 -0.2219214 -0.015513641 23.520321258809417
[2016-01-06 12:09:43,811] HealthStatProc mc rubis-phponly.php.php3.domain rubis-phponly-2 34.775 0.0044383295 2.2160869E-4 34.77943801879883
[2016-01-06 12:09:43,811] HealthStatProc rif rubis-phponly.php.php3.domain rubis-phponly-2 0.0 0.0 0.0 0.0
[2016-01-06 12:09:43,811] HealthStatProc count rubis-phponly.php.php3.domain rubis-phponly-2 1
[2016-01-06 12:09:43,812] [scaling] [cluster] rubis-phponly.php.php3.domain RIF Resetted?: true
[2016-01-06 12:09:43,812] [scaling] [cluster] rubis-phponly.php.php3.domain RIF predicted value: 0.0
[2016-01-06 12:09:43,812] [scaling] [cluster] rubis-phponly.php.php3.domain RIF threshold: 100.0
[2016-01-06 12:09:43,812] [scaling] [cluster] rubis-phponly.php.php3.domain MC predicted value: 34.77943801879883
[2016-01-06 12:09:43,812] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Obsolete member count: 0
[2016-01-06 12:09:43,813] [scaling] [cluster] rubis-phponly.php.php3.domain MC threshold: 80.0
[2016-01-06 12:09:43,813] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-06 12:09:43,813] [scaling] [cluster] rubis-phponly.php.php3.domain LA predicted value: 23.520321258809417
[2016-01-06 12:09:43,813] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Pending termination member count: 0
[2016-01-06 12:09:43,813] [scaling] [cluster] rubis-phponly.php.php3.domain LA threshold: 80.0
[2016-01-06 12:09:43,813] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-up action: false
[2016-01-06 12:09:43,814] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-down action: true
[2016-01-06 12:09:43,814] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domainee152074-cfb9-4865-b8f5-8025d6d355b5 1452081463839 23.75 -0.2219214 -0.015513641 34.775 0.0044383295 0.0
[2016-01-06 12:09:43,814] [scaling] Number of required instances based on stats: 1 [active instances count] 1 [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-06 12:09:43,814] [scale-down] Min is reached, hence not scaling down [cluster] rubis-phponly.php.php3.domain [instance id]rubis-phponly-2
[2016-01-06 12:09:56,422] A cluster monitor is not found in autoscaler context [cluster] rubis.mysql.mysql.domain
[2016-01-06 12:09:56,468] A cluster monitor is not found in autoscaler context [cluster] rubis.mysql.mysql.domain
[2016-01-06 12:09:56,485] A cluster monitor is not found in autoscaler context [cluster] rubis.mysql.mysql.domain
[2016-01-06 12:10:01,709] A cluster monitor is not found in autoscaler context [cluster] rubis.php.php.domain
[2016-01-06 12:10:02,011] A cluster monitor is not found in autoscaler context [cluster] rubis.php.php.domain
[2016-01-06 12:10:02,069] A cluster monitor is not found in autoscaler context [cluster] rubis.php.php.domain
[2016-01-06 12:10:56,422] A cluster monitor is not found in autoscaler context [cluster] rubis.mysql.mysql.domain
[2016-01-06 12:10:56,468] A cluster monitor is not found in autoscaler context [cluster] rubis.mysql.mysql.domain
[2016-01-06 12:10:56,486] A cluster monitor is not found in autoscaler context [cluster] rubis.mysql.mysql.domain
[2016-01-06 12:11:01,709] A cluster monitor is not found in autoscaler context [cluster] rubis.php.php.domain
[2016-01-06 12:11:02,011] A cluster monitor is not found in autoscaler context [cluster] rubis.php.php.domain
[2016-01-06 12:11:02,070] A cluster monitor is not found in autoscaler context [cluster] rubis.php.php.domain
[2016-01-06 12:11:13,805] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-06 12:11:13,805] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-2
[2016-01-06 12:11:13,806] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Obsolete member count: 0
[2016-01-06 12:11:13,806] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain Non terminated member count: 1
[2016-01-06 12:11:13,806] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-06 12:11:13,806] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain Minimum member count: 1
[2016-01-06 12:11:13,806] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Pending termination member count: 0
[2016-01-06 12:11:13,807] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-2
[2016-01-06 12:11:13,807] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-2 [cluster] rubis-phponly.php.php3.domain [partition] rubis-partition Activated member count: 1 Max member count 10
[2016-01-06 12:11:13,807] Running scale up rule: [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-06 12:11:13,807] [scaling] [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain Algorithm name: one-after-another
[2016-01-06 12:11:13,808] HealthStatProc la rubis-phponly.php.php3.domain rubis-phponly-2 26.25 -0.44396102 0.0066642105 25.809371915413067
[2016-01-06 12:11:13,809] HealthStatProc mc rubis-phponly.php.php3.domain rubis-phponly-2 35.825 0.002219805 2.2166771E-4 35.82722091674805
[2016-01-06 12:11:13,809] HealthStatProc rif rubis-phponly.php.php3.domain rubis-phponly-2 0.0 0.0 0.0 0.0
[2016-01-06 12:11:13,809] HealthStatProc count rubis-phponly.php.php3.domain rubis-phponly-2 1
[2016-01-06 12:11:13,809] [scaling] [cluster] rubis-phponly.php.php3.domain RIF Resetted?: true
[2016-01-06 12:11:13,810] [scaling] [cluster] rubis-phponly.php.php3.domain RIF predicted value: 0.0
[2016-01-06 12:11:13,810] [scaling] [cluster] rubis-phponly.php.php3.domain RIF threshold: 100.0
[2016-01-06 12:11:13,810] [scaling] [cluster] rubis-phponly.php.php3.domain MC predicted value: 35.82722091674805
[2016-01-06 12:11:13,810] [scaling] [cluster] rubis-phponly.php.php3.domain MC threshold: 80.0
[2016-01-06 12:11:13,810] [scaling] [cluster] rubis-phponly.php.php3.domain LA predicted value: 25.809371915413067
[2016-01-06 12:11:13,810] [scaling] [cluster] rubis-phponly.php.php3.domain LA threshold: 80.0
[2016-01-06 12:11:13,810] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-up action: false
[2016-01-06 12:11:13,811] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-down action: true
[2016-01-06 12:11:13,811] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domainee152074-cfb9-4865-b8f5-8025d6d355b5 1452081463839 26.25 -0.44396102 0.0066642105 35.825 0.002219805 0.0
[2016-01-06 12:11:13,811] [scaling] Number of required instances based on stats: 1 [active instances count] 1 [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
