[2016-01-05 02:30:40,479] Autoscaler health stat event receiver thread started
[2016-01-05 02:42:58,072] [scaling] [cluster] rubis.mysql.mysql.domain Scale-down action: true
[2016-01-05 02:42:58,073] HealthStatProc member rubis.mysql.mysql.domain0cc784a9-2022-41bd-8f4f-0f442f7ebc7e 1451961339189 202.75 -3.3302991 0.055453844 19.35 -0.06438721 0.0
[2016-01-05 02:42:58,073] [scaling] Number of required instances based on stats: 1 [active instances count] 1 [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 02:42:58,073] [scale-down] Decided to Scale down [cluster] rubis.mysql.mysql.domain
[2016-01-05 02:42:58,073] [scale-down] Not reached scale down requests threshold. rubis.mysql.mysql.domain Count 0
[2016-01-05 02:44:28,034] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 02:44:28,034] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 02:44:28,036] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.php.php.domain Obsolete member count: 0
[2016-01-05 02:44:28,036] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.php.php.domain Non terminated member count: 1
[2016-01-05 02:44:28,036] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-05 02:44:28,036] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.php.php.domain Minimum member count: 1
[2016-01-05 02:44:28,036] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.php.php.domain Pending termination member count: 0
[2016-01-05 02:44:28,037] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 02:44:28,037] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.php.php.domain [partition] rubis-partition Activated member count: 1 Max member count 10
[2016-01-05 02:44:28,037] Running scale up rule: [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 02:44:28,037] [scaling] [network-partition] south-east-asia [cluster] rubis.php.php.domain Algorithm name: one-after-another
[2016-01-05 02:44:28,038] HealthStatProc la rubis.php.php.domain rubis-8 0.0 0.0 0.0
[2016-01-05 02:44:28,038] HealthStatProc mc rubis.php.php.domain rubis-8 14.0 0.0 0.0
[2016-01-05 02:44:28,039] HealthStatProc rif rubis.php.php.domain rubis-8 0.0 0.0 0.0
[2016-01-05 02:44:28,039] HealthStatProc count rubis.php.php.domain rubis-8 1
[2016-01-05 02:44:28,039] [scaling] [cluster] rubis.php.php.domain RIF Resetted?: true
[2016-01-05 02:44:28,039] [scaling] [cluster] rubis.php.php.domain RIF predicted value: 0.0
[2016-01-05 02:44:28,039] [scaling] [cluster] rubis.php.php.domain RIF threshold: 100.0
[2016-01-05 02:44:28,039] [scaling] [cluster] rubis.php.php.domain MC predicted value: 14.0
[2016-01-05 02:44:28,040] [scaling] [cluster] rubis.php.php.domain MC threshold: 80.0
[2016-01-05 02:44:28,040] [scaling] [cluster] rubis.php.php.domain LA predicted value: 0.0
[2016-01-05 02:44:28,040] [scaling] [cluster] rubis.php.php.domain LA threshold: 80.0
[2016-01-05 02:44:28,040] [scaling] [cluster] rubis.php.php.domain Scale-up action: false
[2016-01-05 02:44:28,040] [scaling] [cluster] rubis.php.php.domain Scale-down action: true
[2016-01-05 02:44:28,041] HealthStatProc member rubis.php.php.domain16c2c4c2-be71-40c2-af2b-922506352023 1451961328099 0.0 0.0 0.0 14.0 0.0 0.0
[2016-01-05 02:44:28,041] [scaling] Number of required instances based on stats: 0 [active instances count] 1 [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 02:44:28,041] [scale-down] Min is reached, hence not scaling down [cluster] rubis.php.php.domain [instance id]rubis-8
[2016-01-05 02:44:28,065] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 02:44:28,065] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 02:44:28,066] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.mysql.mysql.domain Obsolete member count: 0
[2016-01-05 02:44:28,066] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain Non terminated member count: 5
[2016-01-05 02:44:28,066] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-05 02:44:28,066] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain Minimum member count: 1
[2016-01-05 02:44:28,066] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.mysql.mysql.domain Pending termination member count: 0
[2016-01-05 02:44:28,066] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 02:44:28,067] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain [partition] rubis-partition Activated member count: 2 Max member count 10
[2016-01-05 02:44:28,067] Running scale up rule: [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 02:44:28,067] [scaling] [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain Algorithm name: one-after-another
[2016-01-05 02:44:28,068] HealthStatProc la rubis.mysql.mysql.domain rubis-8 29.0 -0.034606867 0.027499609
[2016-01-05 02:44:28,068] HealthStatProc mc rubis.mysql.mysql.domain rubis-8 17.94 -0.013842507 -7.914574E-4
[2016-01-05 02:44:28,068] HealthStatProc rif rubis.mysql.mysql.domain rubis-8 0.0 0.0 0.0
[2016-01-05 02:44:28,068] HealthStatProc count rubis.mysql.mysql.domain rubis-8 2
[2016-01-05 02:44:28,069] [scaling] [cluster] rubis.mysql.mysql.domain RIF Resetted?: true
[2016-01-05 02:44:28,069] [scaling] [cluster] rubis.mysql.mysql.domain RIF predicted value: 0.0
[2016-01-05 02:44:28,069] [scaling] [cluster] rubis.mysql.mysql.domain RIF threshold: 100.0
[2016-01-05 02:44:28,069] [scaling] [cluster] rubis.mysql.mysql.domain MC predicted value: 3.6200000762939455
[2016-01-05 02:44:28,069] [scaling] [cluster] rubis.mysql.mysql.domain MC threshold: 80.0
[2016-01-05 02:44:28,069] [scaling] [cluster] rubis.mysql.mysql.domain LA predicted value: 5.3618592716287825
[2016-01-05 02:44:28,069] [scaling] [cluster] rubis.mysql.mysql.domain LA threshold: 80.0
[2016-01-05 02:44:28,069] [scaling] [cluster] rubis.mysql.mysql.domain Scale-up action: false
[2016-01-05 02:44:28,070] [scaling] [cluster] rubis.mysql.mysql.domain Scale-down action: true
[2016-01-05 02:44:28,070] HealthStatProc member rubis.mysql.mysql.domain0cc784a9-2022-41bd-8f4f-0f442f7ebc7e 1451961339189 27.25 -0.44403002 0.0066542397 18.1 0.0 0.0
[2016-01-05 02:44:28,070] HealthStatProc member rubis.mysql.mysql.domain87ca1cf1-f415-4fc3-a5de-601d5e1cfe93 1451961688088 0.0 0.0 0.0 0.0 0.0 0.0
[2016-01-05 02:44:28,071] [scaling] Number of required instances based on stats: 1 [active instances count] 2 [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 02:44:28,071] [scale-down] Decided to Scale down [cluster] rubis.mysql.mysql.domain
[2016-01-05 02:44:28,071] [scale-down] Not reached scale down requests threshold. rubis.mysql.mysql.domain Count 1
[2016-01-05 02:45:58,034] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 02:45:58,034] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.php.php.domain Non terminated member count: 1
[2016-01-05 02:45:58,035] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.php.php.domain Minimum member count: 1
[2016-01-05 02:45:58,035] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 02:45:58,035] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.php.php.domain Obsolete member count: 0
[2016-01-05 02:45:58,035] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 02:45:58,035] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-05 02:45:58,035] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.php.php.domain Pending termination member count: 0
[2016-01-05 02:45:58,035] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.php.php.domain [partition] rubis-partition Activated member count: 1 Max member count 10
[2016-01-05 02:45:58,036] Running scale up rule: [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 02:45:58,036] [scaling] [network-partition] south-east-asia [cluster] rubis.php.php.domain Algorithm name: one-after-another
[2016-01-05 02:45:58,037] HealthStatProc la rubis.php.php.domain rubis-8 0.0 0.0 0.0
[2016-01-05 02:45:58,037] HealthStatProc mc rubis.php.php.domain rubis-8 14.0 0.0 0.0
[2016-01-05 02:45:58,037] HealthStatProc rif rubis.php.php.domain rubis-8 0.0 0.0 0.0
[2016-01-05 02:45:58,037] HealthStatProc count rubis.php.php.domain rubis-8 1
[2016-01-05 02:45:58,038] [scaling] [cluster] rubis.php.php.domain RIF Resetted?: true
[2016-01-05 02:45:58,038] [scaling] [cluster] rubis.php.php.domain RIF predicted value: 0.0
[2016-01-05 02:45:58,038] [scaling] [cluster] rubis.php.php.domain RIF threshold: 100.0
[2016-01-05 02:45:58,038] [scaling] [cluster] rubis.php.php.domain MC predicted value: 14.0
[2016-01-05 02:45:58,039] [scaling] [cluster] rubis.php.php.domain MC threshold: 80.0
[2016-01-05 02:45:58,039] [scaling] [cluster] rubis.php.php.domain LA predicted value: 0.0
[2016-01-05 02:45:58,039] [scaling] [cluster] rubis.php.php.domain LA threshold: 80.0
[2016-01-05 02:45:58,039] [scaling] [cluster] rubis.php.php.domain Scale-up action: false
[2016-01-05 02:45:58,039] [scaling] [cluster] rubis.php.php.domain Scale-down action: true
[2016-01-05 02:45:58,040] HealthStatProc member rubis.php.php.domain16c2c4c2-be71-40c2-af2b-922506352023 1451961328099 0.0 0.0 0.0 14.0 0.0 0.0
[2016-01-05 02:45:58,040] [scaling] Number of required instances based on stats: 0 [active instances count] 1 [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 02:45:58,040] [scale-down] Min is reached, hence not scaling down [cluster] rubis.php.php.domain [instance id]rubis-8
[2016-01-05 02:45:58,071] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 02:45:58,071] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 02:45:58,071] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain Non terminated member count: 5
[2016-01-05 02:45:58,071] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain Minimum member count: 1
[2016-01-05 02:45:58,072] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 02:45:58,072] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.mysql.mysql.domain Obsolete member count: 0
[2016-01-05 02:45:58,072] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-05 02:45:58,072] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-8 [cluster] rubis.mysql.mysql.domain [partition] rubis-partition Activated member count: 5 Max member count 10
[2016-01-05 02:45:58,072] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.mysql.mysql.domain Pending termination member count: 0
[2016-01-05 02:45:58,073] Running scale up rule: [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 02:45:58,073] [scaling] [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain Algorithm name: one-after-another
[2016-01-05 02:45:58,074] HealthStatProc la rubis.mysql.mysql.domain rubis-8 21.4 0.65638334 0.070277266
[2016-01-05 02:45:58,074] HealthStatProc mc rubis.mysql.mysql.domain rubis-8 17.75 -0.0069090594 5.619698E-4
[2016-01-05 02:45:58,074] HealthStatProc rif rubis.mysql.mysql.domain rubis-8 0.0 0.0 0.0
[2016-01-05 02:45:58,074] HealthStatProc count rubis.mysql.mysql.domain rubis-8 5
[2016-01-05 02:45:58,075] [scaling] [cluster] rubis.mysql.mysql.domain RIF Resetted?: true
[2016-01-05 02:45:58,075] [scaling] [cluster] rubis.mysql.mysql.domain RIF predicted value: 0.0
[2016-01-05 02:45:58,075] [scaling] [cluster] rubis.mysql.mysql.domain RIF threshold: 100.0
[2016-01-05 02:45:58,075] [scaling] [cluster] rubis.mysql.mysql.domain MC predicted value: 7.090444183349609
[2016-01-05 02:45:58,075] [scaling] [cluster] rubis.mysql.mysql.domain MC threshold: 80.0
[2016-01-05 02:45:58,075] [scaling] [cluster] rubis.mysql.mysql.domain LA predicted value: 7.083298533572815
[2016-01-05 02:45:58,076] [scaling] [cluster] rubis.mysql.mysql.domain LA threshold: 80.0
[2016-01-05 02:45:58,076] [scaling] [cluster] rubis.mysql.mysql.domain Scale-up action: false
[2016-01-05 02:45:58,076] [scaling] [cluster] rubis.mysql.mysql.domain Scale-down action: true
[2016-01-05 02:45:58,076] HealthStatProc member rubis.mysql.mysql.domain0cc784a9-2022-41bd-8f4f-0f442f7ebc7e 1451961339189 10.25 -0.15541396 0.0022184493 18.1 0.0 0.0
[2016-01-05 02:45:58,077] HealthStatProc member rubis.mysql.mysql.domain87ca1cf1-f415-4fc3-a5de-601d5e1cfe93 1451961688088 25.75 -0.4218098 -0.014785558 17.35 0.0022201007 0.0
[2016-01-05 02:45:58,077] HealthStatProc member rubis.mysql.mysql.domainb5988a5a-b54c-4455-b58b-b71d66aaa0d6 1451961688239 0.0 0.0 0.0 0.0 0.0 0.0
[2016-01-05 02:45:58,077] HealthStatProc member rubis.mysql.mysql.domain10f151c6-143c-45ec-8260-f2ad0b897a82 1451961688289 0.0 0.0 0.0 0.0 0.0 0.0
[2016-01-05 02:45:58,077] HealthStatProc member rubis.mysql.mysql.domain1ca2f3e8-21cc-4b44-adcc-6c4407437c58 1451961688162 0.0 0.0 0.0 0.0 0.0 0.0
[2016-01-05 02:45:58,078] [scaling] Number of required instances based on stats: 1 [active instances count] 5 [network-partition] south-east-asia [cluster] rubis.mysql.mysql.domain
[2016-01-05 02:45:58,078] [scale-down] Decided to Scale down [cluster] rubis.mysql.mysql.domain
[2016-01-05 02:45:58,078] [scale-down] Not reached scale down requests threshold. rubis.mysql.mysql.domain Count 2
[2016-01-05 02:47:28,035] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis.php.php.domain
[2016-01-05 02:47:28,035] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-8
[2016-01-05 02:47:28,036] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis.php.php.domain Obsolete member count: 0
