[2016-01-07 05:23:19,564] Autoscaler health stat event receiver thread started
[2016-01-07 05:44:37,374] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain Non terminated member count: 2
[2016-01-07 05:44:37,374] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain Minimum member count: 1
[2016-01-07 05:44:37,375] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-3
[2016-01-07 05:44:37,375] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain [partition] rubis-partition Activated member count: 1 Max member count 10
[2016-01-07 05:44:37,375] Running scale up rule: [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 05:44:37,375] [scaling] [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain Algorithm name: one-after-another
[2016-01-07 05:44:37,376] HealthStatProc la rubis-phponly.php.php3.domain rubis-phponly-3 155.5 1.9277215 -0.4856697 78.5924421325326
[2016-01-07 05:44:37,377] HealthStatProc mc rubis-phponly.php.php3.domain rubis-phponly-3 36.1 -0.0110768955 0.0013261487 18.04446029663086
[2016-01-07 05:44:37,377] HealthStatProc rif rubis-phponly.php.php3.domain rubis-phponly-3 23.25 -0.9104434 -0.024408633 22.32735142391175
[2016-01-07 05:44:37,377] HealthStatProc count rubis-phponly.php.php3.domain rubis-phponly-3 1
[2016-01-07 05:44:37,377] [scaling] [cluster] rubis-phponly.php.php3.domain RIF Resetted?: true
[2016-01-07 05:44:37,378] [scaling] [cluster] rubis-phponly.php.php3.domain RIF predicted value: 22.32735142391175
[2016-01-07 05:44:37,378] [scaling] [cluster] rubis-phponly.php.php3.domain RIF threshold: 100.0
[2016-01-07 05:44:37,378] [scaling] [cluster] rubis-phponly.php.php3.domain MC predicted value: 18.04446029663086
[2016-01-07 05:44:37,378] [scaling] [cluster] rubis-phponly.php.php3.domain MC threshold: 80.0
[2016-01-07 05:44:37,378] [scaling] [cluster] rubis-phponly.php.php3.domain LA predicted value: 78.5924421325326
[2016-01-07 05:44:37,378] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 05:44:37,379] [scaling] [cluster] rubis-phponly.php.php3.domain LA threshold: 80.0
[2016-01-07 05:44:37,379] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Obsolete member count: 0
[2016-01-07 05:44:37,379] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-up action: false
[2016-01-07 05:44:37,379] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-07 05:44:37,379] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-down action: true
[2016-01-07 05:44:37,379] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Pending termination member count: 0
[2016-01-07 05:44:37,380] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain74ef4cdd-90db-4f62-848a-1770b17859eb 1452144577406 155.5 1.9277215 -0.4856697 36.1 -0.0110768955 0.0
[2016-01-07 05:44:37,380] [scaling] Number of required instances based on stats: 1 [active instances count] 1 [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 05:44:37,380] [scale-down] Decided to Scale down [cluster] rubis-phponly.php.php3.domain
[2016-01-07 05:44:37,381] [scale-down] Not reached scale down requests threshold. rubis-phponly.php.php3.domain Count 0
[2016-01-07 05:46:07,374] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 05:46:07,375] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-3
[2016-01-07 05:46:07,379] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Obsolete member count: 0
[2016-01-07 05:46:07,379] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain Non terminated member count: 2
[2016-01-07 05:46:07,379] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-07 05:46:07,379] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain Minimum member count: 1
[2016-01-07 05:46:07,379] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Pending termination member count: 0
[2016-01-07 05:46:07,380] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-3
[2016-01-07 05:46:07,380] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain [partition] rubis-partition Activated member count: 2 Max member count 10
[2016-01-07 05:46:07,380] Running scale up rule: [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 05:46:07,380] [scaling] [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain Algorithm name: one-after-another
[2016-01-07 05:46:07,381] HealthStatProc la rubis-phponly.php.php3.domain rubis-phponly-3 36.2 0.12497991 0.041812588 16.569019856862724
[2016-01-07 05:46:07,382] HealthStatProc mc rubis-phponly.php.php3.domain rubis-phponly-3 30.34 -0.107110344 0.017309047 15.246368408203125
[2016-01-07 05:46:07,382] HealthStatProc rif rubis-phponly.php.php3.domain rubis-phponly-3 26.75 -1.1103956 0.011111614 25.64516037562862
[2016-01-07 05:46:07,382] HealthStatProc count rubis-phponly.php.php3.domain rubis-phponly-3 2
[2016-01-07 05:46:07,382] [scaling] [cluster] rubis-phponly.php.php3.domain RIF Resetted?: true
[2016-01-07 05:46:07,383] [scaling] [cluster] rubis-phponly.php.php3.domain RIF predicted value: 25.64516037562862
[2016-01-07 05:46:07,383] [scaling] [cluster] rubis-phponly.php.php3.domain RIF threshold: 100.0
[2016-01-07 05:46:07,383] [scaling] [cluster] rubis-phponly.php.php3.domain MC predicted value: 15.246368408203125
[2016-01-07 05:46:07,383] [scaling] [cluster] rubis-phponly.php.php3.domain MC threshold: 80.0
[2016-01-07 05:46:07,383] [scaling] [cluster] rubis-phponly.php.php3.domain LA predicted value: 16.569019856862724
[2016-01-07 05:46:07,383] [scaling] [cluster] rubis-phponly.php.php3.domain LA threshold: 80.0
[2016-01-07 05:46:07,383] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-up action: false
[2016-01-07 05:46:07,383] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-down action: true
[2016-01-07 05:46:07,384] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain74ef4cdd-90db-4f62-848a-1770b17859eb 1452144577406 33.25 -0.13294043 0.041963827 30.475 0.017736392 0.0
[2016-01-07 05:46:07,384] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain37a43032-776d-4b0f-a8d5-0b2e253321e6 1452145387403 0.0 0.0 0.0 0.0 0.0 0.0
[2016-01-07 05:46:07,384] [scaling] Number of required instances based on stats: 1 [active instances count] 2 [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 05:46:07,385] [scale-down] Decided to Scale down [cluster] rubis-phponly.php.php3.domain
[2016-01-07 05:46:07,385] [scale-down] Not reached scale down requests threshold. rubis-phponly.php.php3.domain Count 1
[2016-01-07 05:47:37,375] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 05:47:37,375] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-3
[2016-01-07 05:47:37,379] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Obsolete member count: 0
[2016-01-07 05:47:37,379] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain Non terminated member count: 2
[2016-01-07 05:47:37,379] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-07 05:47:37,379] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain Minimum member count: 1
[2016-01-07 05:47:37,379] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Pending termination member count: 0
[2016-01-07 05:47:37,380] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-3
[2016-01-07 05:47:37,380] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain [partition] rubis-partition Activated member count: 2 Max member count 10
[2016-01-07 05:47:37,380] Running scale up rule: [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 05:47:37,380] [scaling] [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain Algorithm name: one-after-another
[2016-01-07 05:47:37,381] HealthStatProc la rubis-phponly.php.php3.domain rubis-phponly-3 45.875 0.1789389 -0.012892932 47.705578395398334
[2016-01-07 05:47:37,382] HealthStatProc mc rubis-phponly.php.php3.domain rubis-phponly-3 31.1 -0.20571715 -0.00247624 31.678693771362305
[2016-01-07 05:47:37,382] HealthStatProc rif rubis-phponly.php.php3.domain rubis-phponly-3 0.0 0.0 0.0 0.0
[2016-01-07 05:47:37,382] HealthStatProc count rubis-phponly.php.php3.domain rubis-phponly-3 2
[2016-01-07 05:47:37,382] [scaling] [cluster] rubis-phponly.php.php3.domain RIF Resetted?: true
[2016-01-07 05:47:37,383] [scaling] [cluster] rubis-phponly.php.php3.domain RIF predicted value: 0.0
[2016-01-07 05:47:37,383] [scaling] [cluster] rubis-phponly.php.php3.domain RIF threshold: 100.0
[2016-01-07 05:47:37,383] [scaling] [cluster] rubis-phponly.php.php3.domain MC predicted value: 31.678693771362305
[2016-01-07 05:47:37,383] [scaling] [cluster] rubis-phponly.php.php3.domain MC threshold: 80.0
[2016-01-07 05:47:37,383] [scaling] [cluster] rubis-phponly.php.php3.domain LA predicted value: 47.705578395398334
[2016-01-07 05:47:37,383] [scaling] [cluster] rubis-phponly.php.php3.domain LA threshold: 80.0
[2016-01-07 05:47:37,383] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-up action: false
[2016-01-07 05:47:37,384] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-down action: true
[2016-01-07 05:47:37,384] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain74ef4cdd-90db-4f62-848a-1770b17859eb 1452144577406 59.75 1.6838747 0.05529927 36.1 -0.0066454015 0.0
[2016-01-07 05:47:37,384] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain37a43032-776d-4b0f-a8d5-0b2e253321e6 1452145387403 34.5 -0.5548035 0.008866117 27.375 -0.110965624 0.0
[2016-01-07 05:47:37,385] [scaling] Number of required instances based on stats: 1 [active instances count] 2 [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 05:47:37,385] [scale-down] Decided to Scale down [cluster] rubis-phponly.php.php3.domain
[2016-01-07 05:47:37,385] [scale-down] Not reached scale down requests threshold. rubis-phponly.php.php3.domain Count 2
[2016-01-07 05:49:07,375] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 05:49:07,376] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-3
[2016-01-07 05:49:07,377] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Obsolete member count: 0
[2016-01-07 05:49:07,377] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain Non terminated member count: 2
[2016-01-07 05:49:07,377] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-07 05:49:07,377] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain Minimum member count: 1
[2016-01-07 05:49:07,377] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Pending termination member count: 0
[2016-01-07 05:49:07,377] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-3
[2016-01-07 05:49:07,378] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain [partition] rubis-partition Activated member count: 2 Max member count 10
[2016-01-07 05:49:07,378] Running scale up rule: [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 05:49:07,378] [scaling] [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain Algorithm name: one-after-another
[2016-01-07 05:49:07,379] HealthStatProc la rubis-phponly.php.php3.domain rubis-phponly-3 62.5 -1.1136857 -0.037935436 62.40334809059277
[2016-01-07 05:49:07,380] HealthStatProc mc rubis-phponly.php.php3.domain rubis-phponly-3 30.5 -0.19579314 0.001012416 30.31250286102295
[2016-01-07 05:49:07,380] HealthStatProc rif rubis-phponly.php.php3.domain rubis-phponly-3 0.0 0.0 0.0 0.0
[2016-01-07 05:49:07,380] HealthStatProc count rubis-phponly.php.php3.domain rubis-phponly-3 2
[2016-01-07 05:49:07,380] [scaling] [cluster] rubis-phponly.php.php3.domain RIF Resetted?: true
[2016-01-07 05:49:07,380] [scaling] [cluster] rubis-phponly.php.php3.domain RIF predicted value: 0.0
[2016-01-07 05:49:07,381] [scaling] [cluster] rubis-phponly.php.php3.domain RIF threshold: 100.0
[2016-01-07 05:49:07,381] [scaling] [cluster] rubis-phponly.php.php3.domain MC predicted value: 30.31250286102295
[2016-01-07 05:49:07,381] [scaling] [cluster] rubis-phponly.php.php3.domain MC threshold: 80.0
[2016-01-07 05:49:07,381] [scaling] [cluster] rubis-phponly.php.php3.domain LA predicted value: 62.40334809059277
[2016-01-07 05:49:07,381] [scaling] [cluster] rubis-phponly.php.php3.domain LA threshold: 80.0
[2016-01-07 05:49:07,381] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-up action: false
[2016-01-07 05:49:07,381] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-down action: true
[2016-01-07 05:49:07,382] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain74ef4cdd-90db-4f62-848a-1770b17859eb 1452144577406 110.25 0.22153792 -0.2142491 36.325 -0.00443174 0.0
[2016-01-07 05:49:07,382] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain37a43032-776d-4b0f-a8d5-0b2e253321e6 1452145387403 14.5 -0.06657937 0.017731646 24.3 0.0044386247 0.0
[2016-01-07 05:49:07,382] [scaling] Number of required instances based on stats: 1 [active instances count] 2 [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 05:49:07,383] [scale-down] Decided to Scale down [cluster] rubis-phponly.php.php3.domain
[2016-01-07 05:49:07,383] [scale-down] Reached scale down requests threshold [cluster] rubis-phponly.php.php3.domain Count 3
[2016-01-07 05:49:07,385] [scale-down] Partition available to scale down  [application id] rubis-phponly [cluster] rubis-phponly.php.php3.domain [instance id] rubis-phponly-3 [network-partition] south-east-asia [partition] rubis-partition scaledown due to RIF: true [rifPredictedValue] 0.0 [rifThreshold] 100.0 scaledown due to MC: true [mcPredictedValue] 30.31250286102295 [mcThreshold] 80.0 scaledown due to LA: true [laPredictedValue] 62.40334809059277 [laThreshold] 80.0
